Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hours,Duration_mins,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_SpiceJet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Fare
1,9,6,20,25,9,45,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13469
2,15,6,13,15,19,15,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12182
2,6,6,5,50,20,25,14,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10991
1,6,3,8,55,18,50,9,55,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15411
1,24,5,6,30,12,0,5,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14178
1,21,3,7,30,12,20,4,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5694
0,1,4,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
1,12,3,22,55,15,15,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13817
1,3,3,9,10,21,0,11,50,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871
2,9,3,10,45,4,25,17,40,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17282
0,9,4,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
0,12,6,7,0,9,40,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4668
1,1,6,9,0,19,15,10,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10454
1,27,5,21,0,19,15,22,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372
1,15,6,13,0,19,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1,21,3,9,10,15,30,6,20,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9709
2,27,6,18,20,19,0,24,40,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14300
0,9,3,1,30,4,15,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4545
0,3,5,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
1,6,5,20,25,22,5,25,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11467
0,1,5,15,30,18,5,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
1,24,4,6,50,12,10,5,20,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5298
2,6,6,8,20,7,55,23,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10697
1,15,5,19,0,4,40,9,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6117
1,9,6,7,35,19,25,11,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7870
1,9,6,21,0,2,15,5,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6911
0,18,4,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4423
1,15,5,6,50,12,10,5,20,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5298
1,21,5,6,5,9,25,27,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480
0,18,5,16,55,19,55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
0,6,6,11,30,14,5,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5224
1,12,6,20,25,9,45,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10539
0,27,4,0,30,3,25,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4591
0,6,6,19,55,22,25,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4508
1,21,5,17,0,18,50,25,50,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9345
1,15,3,7,0,7,40,24,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
0,18,3,9,10,10,40,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4049
1,9,5,21,10,4,40,7,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14388
1,6,3,10,0,18,50,8,50,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,16497
1,21,5,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,14067
1,21,3,5,25,10,10,4,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6208
1,9,5,20,30,8,55,12,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10203
1,21,3,8,45,13,15,4,30,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6356
1,12,6,19,15,12,35,17,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
2,6,6,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13014
1,12,6,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13626
0,27,5,17,0,19,35,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4878
1,9,3,2,15,4,25,26,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11848
0,9,3,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7631
1,12,6,13,0,1,30,12,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7198
1,18,5,20,20,20,20,24,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9555
2,12,6,9,40,19,0,9,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368
2,27,6,5,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13292
1,27,3,14,35,22,20,7,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5883
0,6,5,1,30,4,15,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4284
1,1,6,11,40,19,0,7,20,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12524
1,1,4,20,25,1,30,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5073
1,6,6,20,25,10,55,14,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10539
2,21,5,17,15,7,40,14,25,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13039
0,9,4,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
0,9,6,8,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
0,27,6,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678
0,24,6,10,0,12,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
1,18,5,3,50,12,35,8,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10197
0,21,4,9,30,12,20,2,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4991
1,27,5,11,30,19,15,7,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15898
1,6,5,20,25,18,0,21,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9314
1,15,5,20,20,10,45,14,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8452
0,1,3,13,20,16,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12526
2,12,6,15,10,23,30,8,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5192
1,3,6,19,45,4,25,8,40,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
2,27,3,6,20,4,25,22,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12273
1,21,3,7,30,18,50,11,20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14629
0,3,6,14,40,17,50,3,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6216
1,24,5,9,35,23,35,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151
2,21,5,22,0,19,15,21,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10231
1,24,5,7,10,9,5,25,55,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9502
0,12,5,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3597
0,9,5,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3502
0,1,4,5,45,7,15,1,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1965
2,6,6,11,45,4,25,16,40,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11992
0,1,5,9,45,12,0,2,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3543
0,24,6,6,55,9,30,2,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3841
1,21,3,9,45,16,10,6,25,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7242
1,21,3,8,15,8,50,24,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4943
2,6,5,19,10,19,0,23,50,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
1,12,5,7,10,9,5,25,55,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9397
1,15,5,20,25,9,45,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
2,3,3,5,55,7,40,25,45,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15113
0,27,3,22,10,0,55,2,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4148
1,24,6,7,0,12,55,5,55,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5281
1,12,3,22,55,15,15,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087
2,24,6,12,55,19,15,30,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12436
1,24,5,16,30,22,35,6,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571
1,9,5,9,45,22,30,12,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8888
1,24,6,20,55,4,25,7,30,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
0,3,4,17,10,19,40,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3841
2,3,6,14,35,12,35,22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10919
1,15,5,9,0,19,15,10,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372
0,9,6,5,45,7,15,1,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2753
1,6,5,20,25,9,45,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8066
0,15,4,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
1,18,5,8,0,19,15,11,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8879
1,12,3,18,55,8,15,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13817
1,6,6,10,0,19,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
1,1,5,16,30,4,40,12,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
1,24,3,18,55,18,10,23,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14231
0,18,4,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5228
1,18,3,11,40,20,20,8,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087
1,6,6,20,0,12,0,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571
1,3,3,7,30,13,20,5,50,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13628
0,3,6,9,0,11,25,2,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3873
1,6,3,10,20,18,50,8,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15411
1,24,6,18,15,4,25,10,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1,15,6,23,30,4,35,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10112
2,27,6,5,55,19,15,13,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11386
0,18,5,21,20,22,50,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2227
1,15,6,11,55,22,30,10,35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442
0,3,6,5,10,8,0,2,50,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5201
1,6,6,10,20,17,35,7,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9689
0,9,6,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5228
0,21,5,12,0,13,30,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754
0,21,5,17,10,19,40,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3873
1,21,5,14,5,23,35,9,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
0,1,3,16,55,18,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8853
2,6,6,12,0,18,30,30,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9626
1,6,6,9,35,19,10,9,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151
0,24,5,11,40,14,30,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3398
1,1,4,16,30,19,50,27,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7064
0,15,6,13,20,16,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
1,18,5,6,20,10,20,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4226
0,24,3,9,35,12,30,2,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4273
0,12,3,11,40,13,55,2,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7082
1,1,6,9,15,19,0,9,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12042
1,9,5,16,30,8,15,15,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13941
0,27,6,10,0,12,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
1,1,5,17,0,9,45,16,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9314
0,21,3,17,15,19,55,2,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4148
2,27,3,5,10,4,25,23,15,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9412
0,6,6,22,45,0,15,1,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1965
1,3,6,6,0,19,15,13,15,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9736
2,15,6,14,35,4,25,13,50,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10919
1,12,6,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6795
1,12,6,13,0,19,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
1,9,5,17,0,10,45,17,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8452
1,27,6,19,45,12,35,16,50,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1,15,5,18,55,8,15,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
2,9,4,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10909
0,24,3,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4944
1,15,6,20,40,9,25,12,45,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480
1,12,6,14,5,4,40,14,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7594
2,27,5,9,35,12,35,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14657
1,6,4,2,0,7,25,5,25,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5046
0,9,5,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
0,15,6,22,45,0,15,1,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1965
1,15,5,16,45,7,10,14,25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6752
1,1,5,17,0,19,10,26,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9314
2,21,3,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8245
0,6,4,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
1,24,3,13,55,22,35,8,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11134
2,6,3,15,5,1,35,10,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,21483
0,21,6,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5769
1,6,3,12,30,9,25,20,55,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13832
1,9,5,7,30,21,0,13,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7670
0,27,3,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3782
1,27,3,16,0,19,45,27,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5963
1,3,6,6,40,21,0,14,20,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6093
1,27,3,6,40,19,15,12,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9100
1,21,3,11,40,7,40,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
2,1,5,23,5,4,25,29,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16704
0,27,6,22,20,0,40,2,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3873
1,6,6,13,0,19,15,6,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372
0,27,3,13,20,15,35,2,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3384
1,21,5,7,5,21,0,13,55,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9930
1,18,5,17,40,8,15,14,35,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8361
1,27,6,23,30,4,35,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9165
0,21,6,18,15,21,20,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4990
2,21,3,9,45,21,20,11,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7178
0,3,5,17,10,19,40,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3841
1,21,5,8,35,18,10,9,35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442
0,9,4,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
1,15,6,16,45,7,10,14,25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6853
1,9,3,8,0,19,45,11,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17549
1,9,5,7,10,22,40,15,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7927
1,9,5,21,50,12,35,14,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
1,6,5,16,30,20,45,28,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
1,21,3,11,30,18,50,7,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13244
1,9,6,14,5,19,50,5,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571
0,9,3,5,50,8,40,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4284
0,21,5,5,10,8,0,2,50,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6094
0,27,6,13,15,14,45,1,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1965
1,27,5,9,0,19,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10407
1,12,6,17,5,22,25,5,20,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6147
0,27,3,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3858
1,18,5,18,5,23,30,5,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6704
0,15,6,19,5,20,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754
1,3,3,9,55,4,25,18,30,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19828
0,9,6,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4050
1,6,5,6,30,16,20,9,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781
0,6,5,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6121
0,9,6,5,55,8,35,2,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3625
1,12,5,14,5,23,35,9,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781
1,9,6,17,0,18,50,25,50,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9135
1,6,3,7,5,4,25,21,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17234
1,9,3,6,25,11,30,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8434
1,27,6,10,0,1,30,15,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7198
1,27,3,19,15,19,45,24,30,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12032
1,12,6,10,35,1,30,14,55,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5883
0,21,4,11,0,14,15,3,15,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7202
1,9,6,14,35,14,35,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6528
1,9,6,20,0,23,35,27,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
1,27,6,7,5,21,0,13,55,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13587
2,24,5,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
0,1,6,10,0,12,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
2,15,5,13,20,7,40,18,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13538
1,3,3,5,25,10,10,4,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7774
2,21,5,13,20,7,40,18,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13538
0,15,4,19,55,22,25,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4409
0,3,3,19,5,20,30,1,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5755
1,9,6,7,0,12,55,5,55,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5897
0,9,4,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4174
1,21,5,17,30,1,30,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6794
0,21,3,8,20,10,35,2,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3332
1,6,3,11,30,18,50,7,20,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15135
1,6,3,2,15,13,20,11,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,17057
0,9,5,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5198
0,3,3,5,50,8,40,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7074
1,9,6,11,30,4,25,16,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1,1,6,19,15,12,35,17,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
0,3,4,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
0,3,3,20,55,23,50,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6722
1,9,6,5,10,10,5,4,55,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6496
1,21,3,20,50,4,25,7,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9212
1,6,3,13,0,4,25,15,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15764
1,21,5,15,0,1,30,10,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,14067
0,6,4,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
0,9,5,17,10,19,40,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3841
1,21,5,20,0,22,35,26,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
1,12,3,5,50,12,20,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11297
1,24,3,8,55,9,0,24,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8147
0,1,4,21,10,0,5,2,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3573
